used,"x, 2theta (deg)",obs,calc,bkg,diff,diff/sigma,Axis-limits
1,32.56,17233.3,17493.23567778536,17408.739691957795,-2882.195678,-1.98007513, 
1,32.57,17323.3,17491.07005190608,17406.26865,-2790.030052,-1.274673995, 
1,32.58,17290,17488.91599,17403.798211059642,-2821.175988,-1.512767533, 
1,32.59,17226.7,17486.773642768105,17401.328375454785,-2882.333643,-1.981505561, 
1,32.6,17746.7,17484.64317706149,17398.859150102933,-2360.203177,1.9671463329734038, 
1,32.61,17393.3,17482.52475592769,17396.39054027431,-2711.484756,-0.676541395, 
1,32.62,17390,17480.418551184317,17393.922551241147,-2712.678551,-0.685658324, 
1,32.63,17673.3,17478.324751978595,17391.455188277516,-2427.284752,1.466630312089621, 
1,32.64,17420,17476.243538675753,17388.988456659285,-2678.503539,-0.426136331, 
1,32.65,17420,17474.175101161916,17386.52236166393,-2676.435101,-0.410464551, 
1,32.66,17143.3,17472.119636168172,17384.056908570536,-2951.079636,-2.511369016, 
1,32.67,17543.3,17470.077351536802,17381.592102659604,-2549.037352,0.5528276904811572, 
1,32.68,16950,17468.048457035125,17379.127949213005,-3140.308457,-3.979106227, 
1,32.69,17070,17466.03317,17376.664453513848,-3018.293175,-3.031201497, 
1,32.7,16890,17464.031731748633,17374.201620846397,-3196.291732,-4.416935685, 
1,32.71,17240,17462.04435695369,17371.739456495972,-2844.304357,-1.691107088, 
1,32.72,17430,17460.071299439063,17369.277965748803,-2652.331299,-0.227773661, 
1,32.73,17093.3,17458.112807714406,17366.817153892018,-2987.072808,-2.790339966, 
1,32.74,17343.3,17456.169132357085,17364.35702621344,-2735.129132,-0.857056234, 
1,32.75,17276.7,17454.240547362566,17361.89758800158,-2799.800547,-1.350725685, 
1,32.76,17066.7,17452.327332270423,17359.43884454548,-3007.887332,-2.951841477, 
1,32.77,17186.7,17450.42976673086,17356.98080113463,-2885.989767,-2.011698548, 
1,32.78,17360,17448.54814893775,17354.523463058882,-2710.808149,-0.672054706, 
1,32.79,17150,17446.68277941766,17352.06683560832,-2918.942779,-2.265480231, 
1,32.8,17130,17444.833977668237,17349.610924073222,-2937.093978,-2.40548645, 
1,32.81,17073.3,17443.00206415966,17347.155733743894,-2991.962064,-2.82939212, 
1,32.82,17103.3,17441.18737787113,17344.70126991062,-2960.147378,-2.583640072, 
1,32.83,17430,17439.390269005395,17342.247537863554,-2631.650269,-0.071126156, 
1,32.84,16930,17437.611086363027,17339.79454289261,-3129.871086,-3.901239561, 
1,32.85,17146.7,17435.85021760682,17337.342290287394,-2911.410218,-2.20817378, 
1,32.86,17010,17434.108039760584,17334.89079,-3046.36804,-3.251803908, 
1,32.87,17273.3,17432.384945003443,17332.44003333039,-2781.344945,-1.210434864, 
1,32.88,16990,17430.681351311217,17329.990039555327,-3062.941351,-3.380866196, 
1,32.89,17126.7,17428.997672100824,17327.540809299284,-2924.557672,-2.309925417, 
1,32.9,17243.3,17427.334361367113,17325.09234784884,-2806.294361,-1.401485879, 
1,32.91,17373.3,17425.691867596313,17322.64466048969,-2674.651868,-0.397486809, 
1,32.92,16886.7,17424.070656043397,17320.19775250652,-3159.630656,-4.135247935, 
1,32.93,17263.3,17422.471209556137,17317.751629183007,-2781.43121,-1.211441948, 
1,32.94,16800,17420.89404225008,17315.30629580163,-3243.154042,-4.790301535, 
1,32.95,17556.7,17419.339668056757,17312.861757643615,-2484.899668,1.036668464710284, 
1,32.96,17360,17417.80862866616,17310.418019988858,-2680.068629,-0.438750684, 
1,32.97,17043.3,17416.30147742871,17307.975088115818,-2995.261477,-2.857154384, 
1,32.98,17463.3,17414.81879,17305.53296730143,-2573.778787,0.36686840871722587, 
1,32.99,17270,17413.36116871554,17303.09166282101,-2765.621169,-1.090901061, 
1,33,17396.7,17411.92923960284,17300.651179948203,-2637.48924,-0.115463517, 
1,33.01,17236.7,17410.523630406857,17298.211523954826,-2796.08363,-1.323981006, 
1,33.02,17146.7,17409.145004499296,17295.772700110836,-2884.705004,-2.004232203, 
1,33.03,16876.7,17407.79407001085,17293.334713684235,-3153.35407,-4.08815814, 
1,33.04,17293.3,17406.471524310382,17290.89756994096,-2735.431524,-0.860593829, 
1,33.05,17233.3,17405.1781,17288.461274144793,-2794.138102,-1.309291428, 
1,33.06,17333.3,17403.914577996376,17286.02583155731,-2692.874578,-0.536356738, 
1,33.07,17546.7,17402.681750010026,17283.591247437776,-2478.24175,1.0872259357042016, 
1,33.08,17406.7,17401.48044186203,17281.157527043026,-2617.040442,0.039561752086396076, 
1,33.09,16743.3,17400.31151785856,17278.724675627447,-3279.271518,-5.077529481, 
1,33.1,17163.3,17399.17584749639,17276.292698442834,-2858.135847,-1.80045834, 
1,33.11,17190,17398.074359292466,17273.861600738328,-2830.334359,-1.587013524, 
1,33.12,17573.3,17397.008031599984,17271.43138776034,-2445.968032,1.3298598225255662, 
1,33.13,17183.3,17395.977835530797,17269.002064752454,-2834.937836,-1.622441123, 
1,33.14,17280,17394.984795927583,17266.573636955334,-2737.244796,-0.874718979, 
1,33.15,17723.3,17394.03000959411,17264.146109606667,-2292.99001,2.4733174217161897, 
1,33.16,17406.7,17393.114592242713,17261.71948794107,-2608.674592,0.10297088747350154, 
1,33.17,17590,17392.239674411117,17259.293777189985,-2424.499674,1.4910982094454848, 
1,33.18,17680,17391.406496770574,17256.868982581633,-2333.666497,2.1704281812977637, 
1,33.19,17610,17390.616298516914,17254.445109340904,-2402.876299,1.6531972786913731, 
1,33.2,17756.7,17389.870379524986,17252.022162689296,-2255.43038,2.752854564159134, 
1,33.21,17856.7,17389.170097260714,17249.600147844823,-2154.730097,3.498716812601769, 
1,33.22,18036.7,17388.516886040583,17247.17907002193,-1974.076886,4.826353987891001, 
1,33.23,18100,17387.91220098494,17244.758934431422,-1910.172201,5.292906926219216, 
1,33.24,18006.7,17387.357577652445,17242.339746280384,-2002.917578,4.615446953019574, 
1,33.25,18010,17386.854622450166,17239.921510772085,-1999.114622,4.6433617699324286, 
1,33.26,17273.3,17386.405002748685,17237.50423310593,-2735.365003,-0.860585762, 
1,33.27,17186.7,17386.010439681148,17235.087918477362,-2821.57044,-1.520315765, 
1,33.28,17533.3,17385.672758891305,17232.67257207777,-2474.632759,1.114896807204368, 
1,33.29,17436.7,17385.393861630182,17230.25819909443,-2570.953862,0.38854129229947043, 
1,33.3,17706.7,17385.17571010285,17227.84480471045,-2300.73571,2.4162672812212977, 
1,33.31,17533.3,17385.020363006824,17225.432394104624,-2473.980363,1.1198237711114258, 
1,33.32,17506.7,17384.92997820612,17223.020972451424,-2500.489978,0.9203186838812698, 
1,33.33,17713.3,17384.906810017408,17220.610544920906,-2293.86681,2.4674275149639286, 
1,33.34,17330,17384.953206166672,17218.20111667857,-2677.213206,-0.417439705, 
1,33.35,17246.7,17385.071613314307,17215.792692885425,-2760.631613,-1.053644247, 
1,33.36,17896.7,17385.264642810314,17213.38527869774,-2110.824643,3.8229997520387804, 
1,33.37,17340,17385.53495107971,17210.978879267128,-2667.794951,-0.345796289, 
1,33.38,17590,17385.885369120064,17208.573499740352,-2418.145369,1.5390092007605833, 
1,33.39,17540,17386.318867448972,17206.16914525932,-2468.578867,1.1603947570295934, 
1,33.4,17526.7,17386.838521318987,17203.765820960984,-2482.398521,1.0564477901026343, 
1,33.41,17606.7,17387.44756565007,17201.363531977266,-2403.007566,1.6523629247352307, 
1,33.42,17096.7,17388.149447797885,17198.962283434998,-2913.709448,-2.22898472, 
1,33.43,17563.3,17388.947680764613,17196.562080455835,-2447.907681,1.3156024359173781, 
1,33.44,17583.3,17389.846053709854,17194.162928156195,-2428.806054,1.458906302, 
1,33.45,17300,17390.848477035255,17191.764831647182,-2713.108477,-0.690708181, 
1,33.46,17216.7,17391.95912,17189.3678,-2797.519122,-1.335690005, 
1,33.47,17443.3,17393.182313433575,17186.97182641843,-2572.142313,0.3794693389073959, 
1,33.48,17190,17394.52262504797,17184.57692789367,-2826.782625,-1.559923928, 
1,33.49,17196.7,17395.98486706235,17182.18310554935,-2821.544867,-1.519678656, 
1,33.5,17436.7,17397.574133010363,17179.79036446892,-2583.134133,0.29630011935245987, 
1,33.51,17116.7,17399.295711374478,17177.398709730107,-2904.855711,-2.160008933, 
1,33.52,17420,17401.155260031548,17175.008146404798,-2603.41526,0.1427795713595668, 
1,33.53,17193.3,17403.15870410814,17172.61867955902,-2832.118704,-1.600469367, 
1,33.54,17283.3,17405.31234849001,17170.23031425285,-2744.272348,-0.928090767, 
1,33.55,17370,17407.622755690078,17167.843055540336,-2659.882756,-0.28546357, 
1,33.56,17446.7,17410.096889348457,17165.456908469456,-2585.656889,0.27711583821089547, 
1,33.57,17000,17412.74218476153,17163.071878082013,-3035.002185,-3.165588051, 
1,33.58,17350,17415.566419492676,17160.687969413604,-2687.826419,-0.49777345, 
1,33.59,17113.3,17418.577856038144,17158.305187493537,-2927.537856,-2.333610774, 
1,33.6,16763.3,17421.785280878517,17155.923537344766,-3280.745281,-5.08588239, 
1,33.61,16850,17425.19790617472,17153.54302398381,-3197.457906,-4.431159103, 
1,33.62,16903.3,17428.82562645195,17151.16365,-3147.785626,-4.042110194, 
1,33.63,17286.7,17432.678836170915,17148.785427658928,-2768.238836,-1.110283407, 
1,33.64,17036.7,17436.76863207631,17146.408354695366,-3022.328632,-3.06507964, 
1,33.65,17793.3,17441.10683110443,17144.03243852017,-2270.066831,2.640296363828501, 
1,33.66,16893.3,17445.70595,17141.657684116788,-3174.665946,-4.250119068, 
1,33.67,17120,17450.579254337565,17139.284096461823,-2952.839254,-2.526525673, 
1,33.68,17300,17455.741042147358,17136.91168052502,-2778.001042,-1.184077217, 
1,33.69,17460,17461.206420984236,17134.540441269153,-2623.466421,-0.009130126, 
1,33.7,17543.3,17466.99152946869,17132.17038365003,-2545.951529,0.576125508, 
1,33.71,17166.7,17473.113671983334,17129.801512616352,-2928.673672,-2.338647307, 
1,33.72,16903.3,17479.591240647915,17127.43383310971,-3198.551241,-4.432576798, 
1,33.73,17073.3,17486.443966671548,17125.067350064495,-3035.403967,-3.161860311, 
1,33.74,17733.3,17493.693017032496,17122.70206840783,-2382.653017,1.7993045994335473, 
1,33.75,17030,17501.360979072382,17120.337993059547,-3093.620979,-3.611988037, 
1,33.76,17573.3,17509.472168953027,17117.97512893207,-2558.432169,0.48148573550280355, 
1,33.77,17050,17518.05266116313,17115.613480930395,-3090.312661,-3.584532539, 
1,33.78,17066.7,17527.13047801035,17113.253053952012,-3082.690478,-3.524433224, 
1,33.79,17246.7,17536.735822451832,17110.893852886846,-2912.295822,-2.20850627, 
1,33.8,16950,17546.901114967957,17108.535882617212,-3219.161115,-4.584769843, 
1,33.81,16890,17557.6615,17106.179148017723,-3289.921501,-5.137377863, 
1,33.82,17136.7,17569.054717192626,17103.82365395527,-3054.614717,-3.302756871, 
1,33.83,17356.7,17581.12178767411,17101.46940528893,-2846.681788,-1.703458035, 
1,33.84,17186.7,17593.906885893266,17099.116406869925,-3029.466886,-3.106124543, 
1,33.85,17446.7,17607.45802754533,17096.76466354154,-2783.018028,-1.217071302, 
1,33.86,17396.7,17621.82715736662,17094.41418013913,-2847.387157,-1.706846439, 
1,33.87,17403.3,17637.071108255932,17092.064961489952,-2856.031108,-1.772046167, 
1,33.88,17586.7,17653.25124,17089.717012413228,-2688.811241,-0.501838504, 
1,33.89,17616.7,17670.434611268345,17087.370337719993,-2675.994611,-0.404847845, 
1,33.9,17246.7,17688.69448,17085.02494,-3064.254477,-3.365610377, 
1,33.91,17253.3,17708.11078732186,17082.680830687103,-3077.070787,-3.462538969, 
1,33.92,17293.3,17728.77114573543,17080.338007928283,-3057.731146,-3.311467112, 
1,33.93,17556.7,17750.771517693633,17077.996478714518,-2816.331518,-1.464671929, 
1,33.94,17266.7,17774.21753,17075.656247815266,-3129.777531,-3.862303315, 
1,33.95,17066.7,17799.22491892638,17073.317319991478,-3354.784919,-5.607220384, 
1,33.96,16870,17825.921889935536,17070.979699995594,-3578.18189,-7.359780558, 
1,33.97,17033.3,17854.449531800183,17068.64339257144,-3443.409532,-6.291770196, 
1,33.98,17056.7,17884.964380298585,17066.308402454197,-3450.52438,-6.341930514, 
1,33.99,17433.3,17917.639738274913,17063.974734370313,-3106.599738,-3.668261611, 
1,34,17323.3,17952.668314954008,17061.642393037553,-3251.628315,-4.781779675, 
1,34.01,16960,17990.26465059528,17059.311383164786,-3652.524651,-7.911081799, 
1,34.02,17146.7,18030.66846803903,17056.981709452066,-3506.228468,-6.7506641, 
1,34.03,17166.7,18074.14797267291,17054.65337659052,-3529.707973,-6.925933637, 
1,34.04,17066.7,18121.003888037245,17052.326389262285,-3676.563888,-8.070325117, 
1,34.05,17103.3,18171.57488746703,17050.000752140513,-3690.534887,-8.168514091, 
1,34.06,17416.7,18226.242339173466,17047.67646988925,-3431.802339,-6.134181639, 
1,34.07,17346.7,18285.438619704895,17045.353547163428,-3560.99862,-7.127484003, 
1,34.08,17620,18349.6536,17043.03198860881,-3351.913596,-5.496848597, 
1,34.09,17606.7,18419.44506307414,17040.711798861917,-3435.005063,-6.125130667, 
1,34.1,17973.3,18495.450108208377,17038.392982550005,-3144.410108,-3.894766812, 
1,34.11,17866.7,18578.399244690165,17036.07554429099,-3333.959245,-5.324444841, 
1,34.12,18083.3,18669.13186792403,17033.759488693417,-3208.091868,-4.356464195, 
1,34.13,18106.7,18768.61810680141,17031.44482,-3284.178107,-4.919088186, 
1,34.14,18010,18877.982615779627,17029.13154386958,-3490.242616,-6.467764089, 
1,34.15,18100,18998.53595244391,17026.819663813065,-3520.795952,-6.678765136, 
1,34.16,18663.3,19131.81370721074,17024.509184757382,-3090.773707,-3.429478487, 
1,34.17,18550,19279.62686296031,17022.200111263453,-3351.886863,-5.357088959, 
1,34.18,18180,19444.12952179506,17019.892447882507,-3886.389522,-9.375504234, 
1,34.19,18596.7,19627.912574194117,17017.58619915607,-3653.472574,-7.561888291, 
1,34.2,19170,19834.13735762503,17015.28136961588,-3286.397358,-4.796747451, 
1,34.21,19333.3,20066.73195238468,17012.977963783887,-3355.691952,-5.274810127, 
1,34.22,19273.3,20330.67891297123,17010.675986172162,-3679.638913,-7.616450158, 
1,34.23,19413.3,20632.444687183503,17008.375441282864,-3841.404687,-8.749949922, 
1,34.24,19813.3,20980.592679786536,17006.076333608202,-3789.55268,-8.292803109, 
1,34.25,19796.7,21386.63296899192,17003.778667630395,-4212.192969,-11.30010331, 
1,34.26,20223.3,21866.137881928255,17001.482447821578,-4265.097882,-11.55230633, 
1,34.27,20216.7,22440.097812029882,16999.187678643848,-4845.657812,-15.63730981, 
1,34.28,21270,23136.414226948655,16996.894364549116,-4488.674227,-12.79747504, 
1,34.29,21726.7,23991.306471402782,16994.602509979148,-4886.866471,-15.36370148, 
1,34.3,21756.7,25050.299883465814,16992.31211936544,-5915.859883,-22.32925981, 
1,34.31,22546.7,26368.35712374998,16990.023197129267,-6443.917124,-25.45131504, 
1,34.32,23103.3,28008.70127188608,16987.73574768154,-7527.661272,-32.27286569, 
1,34.33,23900,30039.903940398497,16985.449775422847,-8762.16394,-39.715737, 
1,34.34,24646.7,32530.825111716415,16983.16528474335,-10506.38511,-50.21970046, 
1,34.35,25793.3,35542.62880578012,16980.88228002278,-12371.58881,-60.70455264, 
1,34.36,27023.3,39116.14848826705,16978.600765630355,-14715.10849,-73.56299801, 
1,34.37,28516.7,43250.759419120695,16976.320745924804,-17356.31942,-87.25147621, 
1,34.38,29856.7,47868.846402358606,16974.042225254234,-20634.4064,-104.2424395, 
1,34.39,31600,52762.404040954265,16971.765207956156,-23784.66404,-119.0478237, 
1,34.4,34136.7,57536.33244193458,16969.489698357436,-26021.89244,-126.6479802, 
1,34.41,36266.7,61605.169877450426,16967.215700774235,-27960.72988,-133.0535191, 
1,34.42,38303.3,64331.90586911688,16964.94321951196,-28650.86587,-132.9942336, 
1,34.43,38840,65317.316554219244,16962.672258865234,-29099.57655,-134.3489749, 
1,34.44,39986.7,64644.40780346308,16960.402823117885,-27279.9678,-123.3090408, 
1,34.45,39693.3,62834.536100904894,16958.134916542855,-25763.4961,-116.1523364, 
1,34.46,38580,60551.35205644548,16955.868543402186,-24593.61206,-111.8602206, 
1,34.47,36400,58312.33225898122,16953.603707946982,-24534.59226,-114.8518282, 
1,34.48,34796.7,56357.54490230348,16951.340414417376,-24183.1049,-115.5837408, 
1,34.49,33650,54646.13243190677,16949.078667042457,-23618.39243,-114.4581624, 
1,34.5,32453.3,52927.62274478012,16946.818470040267,-23096.58274,-113.652793, 
1,34.51,31066.7,50884.20890687079,16944.559827617748,-22439.76891,-112.4349938, 
1,34.52,30640,48315.47962823803,16942.302743970715,-20297.73963,-100.9780145, 
1,34.53,29373.3,45257.837276499566,16940.04722328379,-18506.79728,-92.68259771, 
1,34.54,27776.7,41938.19390205356,16937.79326973039,-16783.7539,-84.97061186, 
1,34.55,26553.3,38629.700310807304,16935.54088747269,-14698.66031,-74.1102451, 
1,34.56,25130,35540.267131670946,16933.29008066155,-13032.52713,-65.66979031, 
1,34.57,23930,32783.21140932092,16931.04085343654,-11475.47141,-57.23075638, 
1,34.58,22040,30397.22919605772,16928.79320992585,-10979.4892,-56.29327528, 
1,34.59,21190,28375.820182414056,16926.547154246273,-9808.080182,-49.36405947, 
1,34.6,20313.3,26689.153452924304,16924.302690503162,-8998.113453,-44.73506628, 
1,34.61,20163.3,25297.062264040247,16922.059822790412,-7756.022264,-36.15388293, 
1,34.62,19196.7,24156.419274009128,16919.818555190413,-7581.979274,-35.79676714, 
1,34.63,18483.3,23224.539129303044,16917.578891773996,-7363.499129,-34.87402734, 
1,34.64,18520,22462.716287958123,16915.340836600422,-6564.976288,-28.97177047, 
1,34.65,18066.7,21836.93204240776,16913.10439371736,-6392.492042,-28.0497286, 
1,34.66,17693.3,21318.646595681574,16910.869567160815,-6247.606596,-27.2549326, 
1,34.67,18016.7,20884.769129831348,16908.63636,-5490.32913,-21.36741532, 
1,34.68,18143.3,20517.170845159286,16906.404779112854,-4996.130845,-17.62377525, 
1,34.69,17496.7,20201.94100907045,16904.17482563492,-5327.501009,-20.45162823, 
1,34.7,17976.7,19928.560079180545,16901.946504510386,-4574.120079,-14.5577312, 
1,34.71,17860,19689.110131174897,16899.719819716534,-4451.370131,-13.68671197, 
1,34.72,17560,19477.609108900575,16897.494775218776,-4539.869109,-14.47097617, 
1,34.73,17850,19289.47843418891,16895.27137497065,-4061.738434,-10.77422529, 
1,34.74,17733.3,19121.15281246114,16893.049622913786,-4010.112812,-10.42194146, 
1,34.75,17643.3,18969.79802958867,16890.829522977867,-3948.75803,-9.986578033, 
1,34.76,17376.7,18833.11678460032,16888.611079080594,-4078.676785,-11.04846702, 
1,34.77,17496.7,18709.21481101237,16886.39429512765,-3834.774811,-9.166614753, 
1,34.78,17096.7,18596.508313604172,16884.179175012716,-4122.068314,-11.47042768, 
1,34.79,17530,18493.658192642863,16881.96572261735,-3585.918193,-7.278335317, 
1,34.8,17350,18399.52302568973,16879.753941811057,-3671.783026,-7.96786985, 
1,34.81,17256.7,18313.123431523847,16877.54383645115,-3678.683432,-8.041908931, 
1,34.82,17323.3,18233.61427620994,16875.33541038285,-3532.574276,-6.916335316, 
1,34.83,17490,18160.263058022603,16873.12866743911,-3292.523058,-5.068160723, 
1,34.84,17280,18092.432220658266,16870.923611440718,-3434.692221,-6.180381301, 
1,34.85,17066.7,18029.56454,16868.72024619618,-3585.124541,-7.370389102, 
1,34.86,17356.7,17971.171465774114,16866.518575501723,-3236.731466,-4.664103099, 
1,34.87,17070,17916.823278609016,16864.31860314126,-3469.083279,-6.481507493, 
1,34.88,16903.3,17866.140524763065,16862.120332886356,-3585.100525,-7.405742565, 
1,34.89,16650,17818.78718741829,16859.923768496235,-3791.047187,-9.057916715, 
1,34.9,16890,17774.46543741245,16857.728913717703,-3506.725437,-6.805594075, 
1,34.91,17083.3,17732.90938718934,16855.535772285137,-3271.869387,-4.970114663, 
1,34.92,16910,17693.88221557492,16853.344347920454,-3406.142216,-6.028080005, 
1,34.93,16866.7,17657.171849558523,16851.154644333106,-3412.73185,-6.08655216, 
1,34.94,16903.3,17622.587826131654,16848.96666522003,-3341.547826,-5.532443155, 
1,34.95,17100,17589.95922522738,16846.780414265628,-3112.219225,-3.746811841, 
1,34.96,17073.3,17559.131857910535,16844.59589514173,-3108.091858,-3.718152977, 
1,34.97,16900,17529.966433338857,16842.41311150758,-3252.226433,-4.845895641, 
1,34.98,17150,17502.336928840963,16840.23206700982,-2974.596929,-2.690457291, 
1,34.99,16883.3,17476.129060015995,16838.052765282402,-3215.08906,-4.562478338, 
1,35,16890,17451.239053917205,16835.87520994669,-3183.499054,-4.318501344, 
1,35.01,16836.7,17427.572483379743,16833.699404611278,-3213.132483,-4.55370905, 
1,35.02,16993.3,17405.043155574036,16831.52535287208,-3034.003156,-3.158548328, 
1,35.03,17443.3,17383.572450442098,16829.353058312256,-2562.53245,0.45223104452869567, 
1,35.04,16923.3,17363.08842345968,16827.182524502194,-3062.048423,-3.380658222, 
1,35.05,17280,17343.525127944806,16825.013754999476,-2685.785128,-0.483252021, 
1,35.06,16906.7,17324.82216187075,16822.846753348906,-3040.382162,-3.215686956, 
1,35.07,16673.3,17306.92387968882,16820.68152308238,-3255.88388,-4.907053061, 
1,35.08,16546.7,17289.779123506643,16818.518067718982,-3365.339124,-5.77669401, 
1,35.09,16773.3,17273.340869906624,16816.356390764882,-3122.30087,-3.860968378, 
1,35.1,16766.7,17257.56558,16814.196495713346,-3113.125576,-3.790869021, 
1,35.11,16830,17242.413053004984,16812.03838604468,-3034.673053,-3.178998657, 
1,35.12,16866.7,17227.846209133088,16809.882065226255,-2983.406209,-2.780788766, 
1,35.13,16990,17213.83055429458,16807.727536712435,-2846.090554,-1.717207121, 
1,35.14,17060,17200.33424226149,16805.574803944597,-2762.594242,-1.07442014, 
1,35.15,16766.7,17187.327612585068,16803.423870351075,-3042.887613,-3.248433512, 
1,35.16,17100,17174.783181812876,16801.27473934716,-2697.043182,-0.571881285, 
1,35.17,16766.7,17162.675311962274,16799.127414335067,-3018.235312,-3.058048104, 
1,35.18,17096.7,17150.980229468576,16796.981898703925,-2676.540229,-0.415131348, 
1,35.19,17026.7,17139.675625493495,16794.83819582972,-2735.235625,-0.86580385, 
1,35.2,16866.7,17128.740805530855,16792.69630907533,-2884.300806,-2.017687324, 
1,35.21,16913.3,17118.15642829821,16790.556241790466,-2827.116428,-1.575198974, 
1,35.22,17056.7,17107.904322921706,16788.41799731166,-2673.464323,-0.392065946, 
1,35.23,17120,17097.617405787805,16786.28157896222,-2599.877406,0.17106396772950405, 
1,35.24,16843.3,17087.980798766595,16784.146990052282,-2866.940799,-1.885325309, 
1,35.25,16920,17078.62885674014,16782.014233878712,-2780.888857,-1.21950059, 
1,35.26,16713.3,17069.54761074606,16779.88331372511,-2978.507611,-2.755629694, 
1,35.27,16750,17060.72394471071,16777.754232861804,-2932.983945,-2.400862654, 
1,35.28,16810,17052.145564525967,16775.626994545837,-2864.405565,-1.867637827, 
1,35.29,16490,17043.62582046157,16773.501602020922,-3175.88582,-4.311277813, 
1,35.3,16780,17035.504328869432,16771.378058517435,-2877.764329,-1.972433111, 
1,35.31,17063.3,17027.59545846847,16769.256367252397,-2586.555458,0.27333292421305155, 
1,35.32,16773.3,17019.889542459674,16767.136531429445,-2868.849542,-1.90399322, 
1,35.33,16613.3,17012.377425713043,16765.018554238857,-3021.337426,-3.09620144, 
1,35.34,16730,17005.05058107918,16762.90243885744,-2897.310581,-2.126496128, 
1,35.35,17060,16997.900826015586,16760.78818844865,-2560.160826,0.4754406489159797, 
1,35.36,16483.3,16990.920566986802,16758.675806162428,-3129.880567,-3.953822135, 
1,35.37,17200,16984.102496420728,16756.565295135297,-2406.362496,1.646203031710868, 
1,35.38,16993.3,16977.43981232799,16754.45665849028,-2606.399812,0.12166606434404756, 
1,35.39,16506.7,16970.925964690854,16752.34989933689,-3086.485965,-3.613260707, 
1,35.4,16646.7,16964.554865121918,16750.24502077115,-2940.114865,-2.463569319, 
1,35.41,16433.3,16958.32064942782,16748.142025875564,-3147.280649,-4.095566604, 
1,35.42,16460,16952.21783,16746.04091771904,-3114.477828,-3.836563794, 
1,35.43,16663.3,16946.241129603703,16743.941699356965,-2905.20113,-2.191873956, 
1,35.44,16193.3,16940.385591763683,16741.84437383112,-3369.345592,-5.87087292, 
1,35.45,16620,16934.646481576725,16739.748944169718,-2936.906482,-2.440660486, 
1,35.46,16630,16929.019339388735,16737.655413387347,-2921.279339,-2.318745868, 
1,35.47,16533.3,16923.499865735874,16735.563784484966,-3012.459866,-3.03464115, 
1,35.48,16633.3,16918.084039142654,16733.47406044989,-2907.044039,-2.208139136, 
1,35.49,16826.7,16912.76794382073,16731.386244255802,-2708.327944,-0.663501565, 
1,35.5,16616.7,16907.547952261713,16729.300338862697,-2913.107952,-2.256283258, 
1,35.51,16686.7,16902.420522507102,16727.216347216872,-2837.980523,-1.669960637, 
1,35.52,16580,16897.382365849036,16725.134272250958,-2939.642366,-2.464850198, 
1,35.53,16846.7,16892.430256338255,16723.054116883854,-2667.990256,-0.352327234, 
1,35.54,16523.3,16887.56120045058,16720.97588402074,-2986.5212,-2.833769492, 
1,35.55,16756.7,16882.772254028874,16718.899576553056,-2748.332254,-0.973924454, 
1,35.56,16800,16878.0607,16716.82519735847,-2700.320701,-0.602251381, 
1,35.57,16906.7,16873.42388318785,16714.752749300915,-2588.983883,0.2559194047650195, 
1,35.58,16713.3,16868.85926763548,16712.68223523052,-2777.819268,-1.2032747, 
1,35.59,16890,16864.36446303702,16710.613657983635,-2596.624463,0.19725480622248448, 
1,35.6,16816.7,16859.937172751404,16708.54702,-2665.497173,-0.333416355, 
1,35.61,16960,16855.575180488868,16706.482325236742,-2517.83518,0.8018457087744405, 
1,35.62,16566.7,16851.276397004665,16704.419575340355,-2906.836397,-2.210959934, 
1,35.63,16973.3,16847.038786288325,16702.358773474705,-2495.998786,0.9691406631873186, 
1,35.64,16706.7,16842.86044,16700.299922406983,-2758.420441,-1.053429829, 
1,35.65,17026.7,16838.73950308997,16698.243024890533,-2434.299503,1.4404604628433553, 
1,35.66,16840,16834.674198197852,16696.18808366482,-2616.934198,0.041040624, 
1,35.67,16673.3,16830.66284162082,16694.135101455417,-2779.622842,-1.218684836, 
1,35.68,16796.7,16826.703809572784,16692.08408097401,-2652.26381,-0.231507155, 
1,35.69,16573.3,16822.795541901938,16690.03502491836,-2871.755542,-1.938020176, 
1,35.7,16633.3,16818.93654734221,16687.987935972335,-2807.896547,-1.43937605, 
1,35.71,16876.7,16815.125373800332,16685.94281680585,-2560.685374,0.4739778196513162, 
1,35.72,16753.3,16811.360678747646,16683.899670074898,-2680.320679,-0.448571757, 
1,35.73,16823.3,16807.64112571848,16681.858498421505,-2606.601126,0.12072714839247285, 
1,35.74,16270,16803.965437600564,16679.819304473764,-3156.225438,-4.186194189, 
1,35.75,16643.3,16800.332427197252,16677.78209084577,-2779.292427,-1.217221522, 
1,35.76,16763.3,16796.74091605261,16675.74686013767,-2655.700916,-0.258284537, 
1,35.77,16470,16793.189776708554,16673.71361,-2945.449777,-2.518319422, 
1,35.78,16673.3,16789.677925762106,16671.68235781171,-2738.637926,-0.9012802, 
1,35.79,16460,16786.204346062113,16669.653091324155,-2948.464346,-2.542581177, 
1,35.8,16523.3,16782.76804289125,16667.625818017066,-2881.728043,-2.018531272, 
1,35.81,16616.7,16779.368038579145,16665.600540420553,-2784.928039,-1.261914238, 
1,35.82,16840,16776.003443716203,16663.577261050697,-2558.263444,0.49315740792329127, 
1,35.83,16673.3,16772.67335,16661.55598240955,-2721.633349,-0.769589522, 
